time,call
45199.3854166667,63
45199.3958333333,49
45199.4062500000,75
45199.4166666667,74
45199.4270833333,73
45199.4375000000,76
45199.4479166667,87
45199.4583333333,75
45199.4687500000,61
45199.4791666667,74
45199.4895833333,74
45199.5000000000,73
45199.5104166667,84
45199.5208333333,84
45199.5312500000,72
45199.5416666667,61
45199.5520833333,67
45199.5625000000,70
45199.5729166667,63
45199.5833333333,69
45199.5937500000,58
45199.6041666667,64
45199.6145833333,54
45199.6250000000,50
45199.6354166667,58
45199.6458333333,51
45199.6562500000,53
45199.6666666667,54
45199.6770833333,44
45199.6875000000,41
45199.6979166667,48
45199.7083333333,57
45199.7187500000,46
45199.7291666667,34
45199.7395833333,42
45199.7500000000,0
45199.7604166667,0
45199.7708333333,0
45199.7812500000,0
45199.7916666667,0
45199.8020833333,0
45199.8125000000,0
45199.8229166667,0
45199.8333333333,0
45199.8437500000,0
45199.8541666667,0
45199.8645833333,0
45199.8750000000,0
45200.3541666667,0
45200.3645833333,0
45200.3750000000,58
45200.3854166667,35
45200.3958333333,30
45200.4062500000,39
45200.4166666667,39
45200.4270833333,46
45200.4375000000,55
45200.4479166667,61
45200.4583333333,50
45200.4687500000,62
45200.4791666667,44
45200.4895833333,53
45200.5000000000,72
45200.5104166667,56
45200.5208333333,44
45200.5312500000,37
45200.5416666667,41
45200.5520833333,50
45200.5625000000,41
45200.5729166667,43
45200.5833333333,47
45200.5937500000,46
45200.6041666667,49
45200.6145833333,45
45200.6250000000,26
45200.6354166667,35
45200.6458333333,33
45200.6562500000,35
45200.6666666667,35
45200.6770833333,33
45200.6875000000,29
45200.6979166667,32
45200.7083333333,42
45200.7187500000,28
45200.7291666667,26
45200.7395833333,29
45200.7500000000,0
45200.7604166667,0
45200.7708333333,0
45200.7812500000,0
45200.7916666667,0
45200.8020833333,0
45200.8125000000,0
45200.8229166667,0
45200.8333333333,0
45200.8437500000,0
45200.8541666667,0
45200.8645833333,0
45200.8750000000,0
45201.3541666667,60
45201.3645833333,60
45201.3750000000,99
45201.3854166667,90
45201.3958333333,81
45201.4062500000,113
45201.4166666667,129
45201.4270833333,134
45201.4375000000,201
45201.4479166667,216
45201.4583333333,190
45201.4687500000,102
45201.4791666667,138
45201.4895833333,179
45201.5000000000,159
45201.5104166667,157
45201.5208333333,159
45201.5312500000,143
45201.5416666667,141
45201.5520833333,142
45201.5625000000,153
45201.5729166667,149
45201.5833333333,122
45201.5937500000,127
45201.6041666667,113
45201.6145833333,121
45201.6250000000,125
45201.6354166667,130
45201.6458333333,95
45201.6562500000,121
45201.6666666667,110
45201.6770833333,118
45201.6875000000,118
45201.6979166667,100
45201.7083333333,96
45201.7187500000,100
45201.7291666667,78
45201.7395833333,96
45201.7500000000,71
45201.7604166667,74
45201.7708333333,70
45201.7812500000,53
45201.7916666667,46
45201.8020833333,59
45201.8125000000,34
45201.8229166667,34
45201.8333333333,39
45201.8437500000,28
45201.8541666667,31
45201.8645833333,32
45201.8750000000,0
45202.3541666667,70
45202.3645833333,53
45202.3750000000,72
45202.3854166667,100
45202.3958333333,94
45202.4062500000,85
45202.4166666667,114
45202.4270833333,135
45202.4375000000,123
45202.4479166667,129
45202.4583333333,131
45202.4687500000,95
45202.4791666667,131
45202.4895833333,125
45202.5000000000,120
45202.5104166667,108
45202.5208333333,102
45202.5312500000,117
45202.5416666667,124
45202.5520833333,86
45202.5625000000,103
45202.5729166667,95
45202.5833333333,95
45202.5937500000,87
45202.6041666667,99
45202.6145833333,101
45202.6250000000,77
45202.6354166667,104
45202.6458333333,79
45202.6562500000,99
45202.6666666667,101
45202.6770833333,114
45202.6875000000,118
45202.6979166667,91
45202.7083333333,95
45202.7187500000,85
45202.7291666667,99
45202.7395833333,59
45202.7500000000,73
45202.7604166667,56
45202.7708333333,72
45202.7812500000,58
45202.7916666667,45
45202.8020833333,47
45202.8125000000,40
45202.8229166667,52
45202.8333333333,31
45202.8437500000,27
45202.8541666667,35
45202.8645833333,25
45202.8750000000,0
45203.3541666667,70
45203.3645833333,50
45203.3750000000,79
45203.3854166667,96
45203.3958333333,82
45203.4062500000,83
45203.4166666667,101
45203.4270833333,107
45203.4375000000,99
45203.4479166667,153
45203.4583333333,153
45203.4687500000,126
45203.4791666667,118
45203.4895833333,121
45203.5000000000,117
45203.5104166667,109
45203.5208333333,125
45203.5312500000,151
45203.5416666667,134
45203.5520833333,99
45203.5625000000,122
45203.5729166667,100
45203.5833333333,147
45203.5937500000,146
45203.6041666667,111
45203.6145833333,121
45203.6250000000,100
45203.6354166667,120
45203.6458333333,120
45203.6562500000,94
45203.6666666667,94
45203.6770833333,89
45203.6875000000,89
45203.6979166667,95
45203.7083333333,91
45203.7187500000,99
45203.7291666667,86
45203.7395833333,76
45203.7500000000,62
45203.7604166667,83
45203.7708333333,60
45203.7812500000,51
45203.7916666667,51
45203.8020833333,51
45203.8125000000,42
45203.8229166667,43
45203.8333333333,42
45203.8437500000,26
45203.8541666667,21
45203.8645833333,23
45203.8750000000,0
45204.3541666667,57
45204.3645833333,47
45204.3750000000,72
45204.3854166667,98
45204.3958333333,105
45204.4062500000,91
45204.4166666667,92
45204.4270833333,0
45204.4375000000,0
45204.4479166667,0
45204.4583333333,0
45204.4687500000,0
45204.4791666667,0
45204.4895833333,0
45204.5000000000,0
45204.5104166667,0
45204.5208333333,175
45204.5312500000,142
45204.5416666667,128
45204.5520833333,126
45204.5625000000,116
45204.5729166667,117
45204.5833333333,104
45204.5937500000,115
45204.6041666667,107
45204.6145833333,120
45204.6250000000,117
45204.6354166667,112
45204.6458333333,115
45204.6562500000,114
45204.6666666667,141
45204.6770833333,115
45204.6875000000,113
45204.6979166667,123
45204.7083333333,108
45204.7187500000,81
45204.7291666667,93
45204.7395833333,79
45204.7500000000,70
45204.7604166667,76
45204.7708333333,84
45204.7812500000,54
45204.7916666667,52
45204.8020833333,41
45204.8125000000,54
45204.8229166667,47
45204.8333333333,48
45204.8437500000,42
45204.8541666667,21
45204.8645833333,25
45204.8750000000,0
45205.3541666667,61
45205.3645833333,60
45205.3750000000,90
45205.3854166667,87
45205.3958333333,89
45205.4062500000,104
45205.4166666667,120
45205.4270833333,111
45205.4375000000,105
45205.4479166667,82
45205.4583333333,84
45205.4687500000,102
45205.4791666667,101
45205.4895833333,106
45205.5000000000,126
45205.5104166667,125
45205.5208333333,129
45205.5312500000,113
45205.5416666667,127
45205.5520833333,117
45205.5625000000,119
45205.5729166667,107
45205.5833333333,105
45205.5937500000,111
45205.6041666667,114
45205.6145833333,121
45205.6250000000,94
45205.6354166667,113
45205.6458333333,127
45205.6562500000,105
45205.6666666667,90
45205.6770833333,103
45205.6875000000,80
45205.6979166667,92
45205.7083333333,120
45205.7187500000,100
45205.7291666667,100
45205.7395833333,87
45205.7500000000,84
45205.7604166667,73
45205.7708333333,67
45205.7812500000,61
45205.7916666667,51
45205.8020833333,48
45205.8125000000,51
45205.8229166667,41
45205.8333333333,32
45205.8437500000,35
45205.8541666667,32
45205.8645833333,30
45205.8750000000,0
45206.3541666667,0
45206.3645833333,0
45206.3750000000,62
45206.3854166667,68
45206.3958333333,54
45206.4062500000,70
45206.4166666667,61
45206.4270833333,62
45206.4375000000,78
45206.4479166667,83
45206.4583333333,75
45206.4687500000,87
45206.4791666667,64
45206.4895833333,55
45206.5000000000,80
45206.5104166667,60
45206.5208333333,83
45206.5312500000,68
45206.5416666667,50
45206.5520833333,61
45206.5625000000,62
45206.5729166667,60
45206.5833333333,59
45206.5937500000,47
45206.6041666667,53
45206.6145833333,67
45206.6250000000,59
45206.6354166667,57
45206.6458333333,47
45206.6562500000,40
45206.6666666667,46
45206.6770833333,42
45206.6875000000,40
45206.6979166667,46
45206.7083333333,40
45206.7187500000,34
45206.7291666667,34
45206.7395833333,27
45206.7500000000,0
45206.7604166667,0
45206.7708333333,0
45206.7812500000,0
45206.7916666667,0
45206.8020833333,0
45206.8125000000,0
45206.8229166667,0
45206.8333333333,0
45206.8437500000,0
45206.8541666667,0
45206.8645833333,0
45206.8750000000,0
45207.3541666667,0
45207.3645833333,0
45207.3750000000,45
45207.3854166667,28
45207.3958333333,25
45207.4062500000,38
45207.4166666667,36
45207.4270833333,43
45207.4375000000,55
45207.4479166667,42
45207.4583333333,41
45207.4687500000,18
45207.4791666667,46
45207.4895833333,47
45207.5000000000,45
45207.5104166667,42
45207.5208333333,29
45207.5312500000,37
45207.5416666667,24
45207.5520833333,40
45207.5625000000,42
45207.5729166667,29
45207.5833333333,29
45207.5937500000,30
45207.6041666667,32
45207.6145833333,32
45207.6250000000,45
45207.6354166667,31
45207.6458333333,35
45207.6562500000,48
45207.6666666667,26
45207.6770833333,35
45207.6875000000,19
45207.6979166667,21
45207.7083333333,29
45207.7187500000,34
45207.7291666667,38
45207.7395833333,37
45207.7500000000,0
45207.7604166667,0
45207.7708333333,0
45207.7812500000,0
45207.7916666667,0
45207.8020833333,0
45207.8125000000,0
45207.8229166667,0
45207.8333333333,0
45207.8437500000,0
45207.8541666667,0
45207.8645833333,0
45207.8750000000,0
45208.3541666667,61
45208.3645833333,45
45208.3750000000,74
45208.3854166667,81
45208.3958333333,100
45208.4062500000,116
45208.4166666667,117
45208.4270833333,93
45208.4375000000,100
45208.4479166667,96
45208.4583333333,128
45208.4687500000,99
45208.4791666667,125
45208.4895833333,105
45208.5000000000,116
45208.5104166667,98
45208.5208333333,132
45208.5312500000,125
45208.5416666667,103
45208.5520833333,118
45208.5625000000,107
45208.5729166667,94
45208.5833333333,135
45208.5937500000,105
45208.6041666667,110
45208.6145833333,102
45208.6250000000,110
45208.6354166667,97
45208.6458333333,90
45208.6562500000,101
45208.6666666667,116
45208.6770833333,105
45208.6875000000,103
45208.6979166667,98
45208.7083333333,87
45208.7187500000,71
45208.7291666667,71
45208.7395833333,67
45208.7500000000,84
45208.7604166667,78
45208.7708333333,60
45208.7812500000,68
45208.7916666667,49
45208.8020833333,39
45208.8125000000,40
45208.8229166667,35
45208.8333333333,36
45208.8437500000,34
45208.8541666667,22
45208.8645833333,22
45208.8750000000,0
45209.3541666667,64
45209.3645833333,36
45209.3750000000,68
45209.3854166667,91
45209.3958333333,95
45209.4062500000,102
45209.4166666667,92
45209.4270833333,108
45209.4375000000,78
45209.4479166667,88
45209.4583333333,104
45209.4687500000,109
45209.4791666667,117
45209.4895833333,99
45209.5000000000,96
45209.5104166667,91
45209.5208333333,97
45209.5312500000,107
45209.5416666667,112
45209.5520833333,108
45209.5625000000,78
45209.5729166667,91
45209.5833333333,99
45209.5937500000,117
45209.6041666667,99
45209.6145833333,81
45209.6250000000,85
45209.6354166667,96
45209.6458333333,113
45209.6562500000,106
45209.6666666667,121
45209.6770833333,107
45209.6875000000,116
45209.6979166667,106
45209.7083333333,97
45209.7187500000,66
45209.7291666667,90
45209.7395833333,90
45209.7500000000,98
45209.7604166667,79
45209.7708333333,71
45209.7812500000,64
45209.7916666667,50
45209.8020833333,45
45209.8125000000,41
45209.8229166667,39
45209.8333333333,37
45209.8437500000,37
45209.8541666667,29
45209.8645833333,32
45209.8750000000,0
45210.3541666667,58
45210.3645833333,55
45210.3750000000,74
45210.3854166667,72
45210.3958333333,111
45210.4062500000,119
45210.4166666667,101
45210.4270833333,82
45210.4375000000,131
45210.4479166667,109
45210.4583333333,115
45210.4687500000,111
45210.4791666667,96
45210.4895833333,115
45210.5000000000,101
45210.5104166667,107
45210.5208333333,86
45210.5312500000,106
45210.5416666667,102
45210.5520833333,128
45210.5625000000,79
45210.5729166667,89
45210.5833333333,113
45210.5937500000,119
45210.6041666667,116
45210.6145833333,88
45210.6250000000,105
45210.6354166667,85
45210.6458333333,88
45210.6562500000,67
45210.6666666667,104
45210.6770833333,91
45210.6875000000,106
45210.6979166667,82
45210.7083333333,92
45210.7187500000,71
45210.7291666667,70
45210.7395833333,69
45210.7500000000,88
45210.7604166667,71
45210.7708333333,64
45210.7812500000,55
45210.7916666667,40
45210.8020833333,42
45210.8125000000,40
45210.8229166667,33
45210.8333333333,38
45210.8437500000,35
45210.8541666667,38
45210.8645833333,24
45210.8750000000,0
45211.3541666667,50
45211.3645833333,52
45211.3750000000,63
45211.3854166667,90
45211.3958333333,91
45211.4062500000,110
45211.4166666667,97
45211.4270833333,107
45211.4375000000,103
45211.4479166667,105
45211.4583333333,123
45211.4687500000,110
45211.4791666667,100
45211.4895833333,108
45211.5000000000,104
45211.5104166667,95
45211.5208333333,118
45211.5312500000,107
45211.5416666667,91
45211.5520833333,97
45211.5625000000,86
45211.5729166667,101
45211.5833333333,105
45211.5937500000,104
45211.6041666667,114
45211.6145833333,102
45211.6250000000,88
45211.6354166667,97
45211.6458333333,86
45211.6562500000,91
45211.6666666667,116
45211.6770833333,95
45211.6875000000,86
45211.6979166667,93
45211.7083333333,103
45211.7187500000,86
45211.7291666667,71
45211.7395833333,68
45211.7500000000,81
45211.7604166667,61
45211.7708333333,52
45211.7812500000,48
45211.7916666667,55
45211.8020833333,50
45211.8125000000,45
45211.8229166667,33
45211.8333333333,20
45211.8437500000,35
45211.8541666667,18
45211.8645833333,29
45211.8750000000,0
45212.3541666667,70
45212.3645833333,51
45212.3750000000,64
45212.3854166667,75
45212.3958333333,100
45212.4062500000,94
45212.4166666667,111
45212.4270833333,97
45212.4375000000,110
45212.4479166667,122
45212.4583333333,130
45212.4687500000,119
45212.4791666667,110
45212.4895833333,123
45212.5000000000,113
45212.5104166667,126
45212.5208333333,114
45212.5312500000,109
45212.5416666667,139
45212.5520833333,112
45212.5625000000,112
45212.5729166667,106
45212.5833333333,126
45212.5937500000,105
45212.6041666667,138
45212.6145833333,102
45212.6250000000,112
45212.6354166667,100
45212.6458333333,119
45212.6562500000,123
45212.6666666667,112
45212.6770833333,95
45212.6875000000,82
45212.6979166667,104
45212.7083333333,89
45212.7187500000,90
45212.7291666667,103
45212.7395833333,90
45212.7500000000,97
45212.7604166667,70
45212.7708333333,62
45212.7812500000,59
45212.7916666667,52
45212.8020833333,39
45212.8125000000,45
45212.8229166667,50
45212.8333333333,40
45212.8437500000,31
45212.8541666667,34
45212.8645833333,32
45212.8750000000,0
45213.3541666667,0
45213.3645833333,0
45213.3750000000,60
45213.3854166667,44
45213.3958333333,41
45213.4062500000,39
45213.4166666667,54
45213.4270833333,60
45213.4375000000,61
45213.4479166667,46
45213.4583333333,75
45213.4687500000,69
45213.4791666667,63
45213.4895833333,63
45213.5000000000,63
45213.5104166667,71
45213.5208333333,65
45213.5312500000,68
45213.5416666667,71
45213.5520833333,71
45213.5625000000,73
45213.5729166667,76
45213.5833333333,50
45213.5937500000,57
45213.6041666667,77
45213.6145833333,53
45213.6250000000,52
45213.6354166667,53
45213.6458333333,49
45213.6562500000,43
45213.6666666667,48
45213.6770833333,48
45213.6875000000,47
45213.6979166667,40
45213.7083333333,41
45213.7187500000,47
45213.7291666667,27
45213.7395833333,32
45213.7500000000,0
45213.7604166667,0
45213.7708333333,0
45213.7812500000,0
45213.7916666667,0
45213.8020833333,0
45213.8125000000,0
45213.8229166667,0
45213.8333333333,0
45213.8437500000,0
45213.8541666667,0
45213.8645833333,0
45213.8750000000,0
45214.3541666667,0
45214.3645833333,0
45214.3750000000,40
45214.3854166667,33
45214.3958333333,39
45214.4062500000,33
45214.4166666667,39
45214.4270833333,43
45214.4375000000,51
45214.4479166667,49
45214.4583333333,49
45214.4687500000,43
45214.4791666667,54
45214.4895833333,37
45214.5000000000,49
45214.5104166667,30
45214.5208333333,37
45214.5312500000,54
45214.5416666667,40
45214.5520833333,41
45214.5625000000,36
45214.5729166667,43
45214.5833333333,28
45214.5937500000,43
45214.6041666667,31
45214.6145833333,43
45214.6250000000,45
45214.6354166667,30
45214.6458333333,37
45214.6562500000,41
45214.6666666667,47
45214.6770833333,36
45214.6875000000,31
45214.6979166667,36
45214.7083333333,30
45214.7187500000,24
45214.7291666667,35
45214.7395833333,31
45214.7500000000,0
45214.7604166667,0
45214.7708333333,0
45214.7812500000,0
45214.7916666667,0
45214.8020833333,0
45214.8125000000,0
45214.8229166667,0
45214.8333333333,0
45214.8437500000,0
45214.8541666667,0
45214.8645833333,0
45214.8750000000,0
45215.3541666667,70
45215.3645833333,58
45215.3750000000,98
45215.3854166667,100
45215.3958333333,103
45215.4062500000,100
45215.4166666667,114
45215.4270833333,113
45215.4375000000,114
45215.4479166667,111
45215.4583333333,122
45215.4687500000,122
45215.4791666667,138
45215.4895833333,110
45215.5000000000,110
45215.5104166667,137
45215.5208333333,131
45215.5312500000,132
45215.5416666667,124
45215.5520833333,112
45215.5625000000,128
45215.5729166667,138
45215.5833333333,140
45215.5937500000,117
45215.6041666667,115
45215.6145833333,108
45215.6250000000,105
45215.6354166667,98
45215.6458333333,96
45215.6562500000,101
45215.6666666667,116
45215.6770833333,97
45215.6875000000,80
45215.6979166667,87
45215.7083333333,94
45215.7187500000,90
45215.7291666667,95
45215.7395833333,79
45215.7500000000,80
45215.7604166667,79
45215.7708333333,61
45215.7812500000,64
45215.7916666667,62
45215.8020833333,52
45215.8125000000,46
45215.8229166667,62
45215.8333333333,40
45215.8437500000,31
45215.8541666667,36
45215.8645833333,25
45215.8750000000,0
45216.3541666667,59
45216.3645833333,53
45216.3750000000,67
45216.3854166667,73
45216.3958333333,81
45216.4062500000,95
45216.4166666667,90
45216.4270833333,109
45216.4375000000,122
45216.4479166667,106
45216.4583333333,97
45216.4687500000,101
45216.4791666667,95
45216.4895833333,108
45216.5000000000,112
45216.5104166667,117
45216.5208333333,98
45216.5312500000,75
45216.5416666667,103
45216.5520833333,95
45216.5625000000,98
45216.5729166667,73
45216.5833333333,80
45216.5937500000,106
45216.6041666667,121
45216.6145833333,101
45216.6250000000,101
45216.6354166667,96
45216.6458333333,101
45216.6562500000,98
45216.6666666667,112
45216.6770833333,102
45216.6875000000,84
45216.6979166667,91
45216.7083333333,81
45216.7187500000,99
45216.7291666667,68
45216.7395833333,72
45216.7500000000,69
45216.7604166667,69
45216.7708333333,58
45216.7812500000,73
45216.7916666667,49
45216.8020833333,29
45216.8125000000,26
45216.8229166667,35
45216.8333333333,33
45216.8437500000,25
45216.8541666667,30
45216.8645833333,21
45216.8750000000,0
45217.3541666667,60
45217.3645833333,47
45217.3750000000,70
45217.3854166667,83
45217.3958333333,83
45217.4062500000,79
45217.4166666667,113
45217.4270833333,110
45217.4375000000,104
45217.4479166667,133
45217.4583333333,114
45217.4687500000,133
45217.4791666667,133
45217.4895833333,133
45217.5000000000,144
45217.5104166667,142
45217.5208333333,131
45217.5312500000,145
45217.5416666667,161
45217.5520833333,155
45217.5625000000,150
45217.5729166667,127
45217.5833333333,152
45217.5937500000,179
45217.6041666667,156
45217.6145833333,170
45217.6250000000,136
45217.6354166667,143
45217.6458333333,133
45217.6562500000,135
45217.6666666667,149
45217.6770833333,130
45217.6875000000,89
45217.6979166667,108
45217.7083333333,111
45217.7187500000,90
45217.7291666667,100
45217.7395833333,88
45217.7500000000,90
45217.7604166667,102
45217.7708333333,70
45217.7812500000,75
45217.7916666667,46
45217.8020833333,58
45217.8125000000,47
45217.8229166667,49
45217.8333333333,38
45217.8437500000,43
45217.8541666667,44
45217.8645833333,31
45217.8750000000,0
45218.3541666667,56
45218.3645833333,60
45218.3750000000,89
45218.3854166667,100
45218.3958333333,116
45218.4062500000,116
45218.4166666667,119
45218.4270833333,115
45218.4375000000,124
45218.4479166667,114
45218.4583333333,118
45218.4687500000,125
45218.4791666667,132
45218.4895833333,135
45218.5000000000,122
45218.5104166667,129
45218.5208333333,106
45218.5312500000,95
45218.5416666667,106
45218.5520833333,102
45218.5625000000,107
45218.5729166667,93
45218.5833333333,92
45218.5937500000,123
45218.6041666667,110
45218.6145833333,88
45218.6250000000,103
45218.6354166667,95
45218.6458333333,104
45218.6562500000,94
45218.6666666667,105
45218.6770833333,105
45218.6875000000,110
45218.6979166667,103
45218.7083333333,100
45218.7187500000,84
45218.7291666667,101
45218.7395833333,99
45218.7500000000,94
45218.7604166667,79
45218.7708333333,61
45218.7812500000,60
45218.7916666667,60
45218.8020833333,61
45218.8125000000,50
45218.8229166667,48
45218.8333333333,42
45218.8437500000,37
45218.8541666667,35
45218.8645833333,21
45218.8750000000,0
45219.3541666667,63
45219.3645833333,56
45219.3750000000,83
45219.3854166667,116
45219.3958333333,81
45219.4062500000,116
45219.4166666667,107
45219.4270833333,131
45219.4375000000,157
45219.4479166667,168
45219.4583333333,183
45219.4687500000,205
45219.4791666667,174
45219.4895833333,125
45219.5000000000,147
45219.5104166667,189
45219.5208333333,115
45219.5312500000,114
45219.5416666667,99
45219.5520833333,110
45219.5625000000,158
45219.5729166667,110
45219.5833333333,103
45219.5937500000,149
45219.6041666667,122
45219.6145833333,138
45219.6250000000,128
45219.6354166667,111
45219.6458333333,109
45219.6562500000,104
45219.6666666667,77
45219.6770833333,92
45219.6875000000,76
45219.6979166667,109
45219.7083333333,67
45219.7187500000,140
45219.7291666667,123
45219.7395833333,98
45219.7500000000,77
45219.7604166667,71
45219.7708333333,71
45219.7812500000,49
45219.7916666667,72
45219.8020833333,70
45219.8125000000,53
45219.8229166667,57
45219.8333333333,44
45219.8437500000,49
45219.8541666667,50
45219.8645833333,28
45219.8750000000,0
45220.3541666667,0
45220.3645833333,0
45220.3750000000,93
45220.3854166667,74
45220.3958333333,66
45220.4062500000,82
45220.4166666667,86
45220.4270833333,81
45220.4375000000,86
45220.4479166667,95
45220.4583333333,100
45220.4687500000,92
45220.4791666667,90
45220.4895833333,93
45220.5000000000,78
45220.5104166667,96
45220.5208333333,69
45220.5312500000,78
45220.5416666667,75
45220.5520833333,85
45220.5625000000,80
45220.5729166667,78
45220.5833333333,74
45220.5937500000,97
45220.6041666667,56
45220.6145833333,57
45220.6250000000,58
45220.6354166667,64
45220.6458333333,56
45220.6562500000,59
45220.6666666667,47
45220.6770833333,65
45220.6875000000,44
45220.6979166667,37
45220.7083333333,54
45220.7187500000,40
45220.7291666667,39
45220.7395833333,41
45220.7500000000,0
45220.7604166667,0
45220.7708333333,0
45220.7812500000,0
45220.7916666667,0
45220.8020833333,0
45220.8125000000,0
45220.8229166667,0
45220.8333333333,0
45220.8437500000,0
45220.8541666667,0
45220.8645833333,0
45220.8750000000,0
45221.3541666667,0
45221.3645833333,0
45221.3750000000,47
45221.3854166667,40
45221.3958333333,36
45221.4062500000,38
45221.4166666667,35
45221.4270833333,50
45221.4375000000,47
45221.4479166667,41
45221.4583333333,44
45221.4687500000,59
45221.4791666667,48
45221.4895833333,45
45221.5000000000,59
45221.5104166667,51
45221.5208333333,60
45221.5312500000,53
45221.5416666667,51
45221.5520833333,50
45221.5625000000,40
45221.5729166667,52
45221.5833333333,44
45221.5937500000,49
45221.6041666667,58
45221.6145833333,49
45221.6250000000,28
45221.6354166667,56
45221.6458333333,35
45221.6562500000,49
45221.6666666667,57
45221.6770833333,48
45221.6875000000,36
45221.6979166667,38
45221.7083333333,29
45221.7187500000,49
45221.7291666667,30
45221.7395833333,22
45221.7500000000,0
45221.7604166667,0
45221.7708333333,0
45221.7812500000,0
45221.7916666667,0
45221.8020833333,0
45221.8125000000,0
45221.8229166667,0
45221.8333333333,0
45221.8437500000,0
45221.8541666667,0
45221.8645833333,0
45221.8750000000,0
45222.3541666667,53
45222.3645833333,56
45222.3750000000,96
45222.3854166667,101
45222.3958333333,107
45222.4062500000,122
45222.4166666667,152
45222.4270833333,119
45222.4375000000,145
45222.4479166667,122
45222.4583333333,139
45222.4687500000,105
45222.4791666667,125
45222.4895833333,134
45222.5000000000,152
45222.5104166667,149
45222.5208333333,165
45222.5312500000,135
45222.5416666667,114
45222.5520833333,157
45222.5625000000,140
45222.5729166667,141
45222.5833333333,131
45222.5937500000,147
45222.6041666667,131
45222.6145833333,129
45222.6250000000,138
45222.6354166667,118
45222.6458333333,147
45222.6562500000,115
45222.6666666667,116
45222.6770833333,107
45222.6875000000,126
45222.6979166667,109
45222.7083333333,100
45222.7187500000,108
45222.7291666667,83
45222.7395833333,92
45222.7500000000,68
45222.7604166667,73
45222.7708333333,63
45222.7812500000,64
45222.7916666667,59
45222.8020833333,55
45222.8125000000,58
45222.8229166667,45
45222.8333333333,33
45222.8437500000,77
45222.8541666667,43
45222.8645833333,33
45222.8750000000,0
45223.3541666667,58
45223.3645833333,59
45223.3750000000,87
45223.3854166667,68
45223.3958333333,87
45223.4062500000,83
45223.4166666667,106
45223.4270833333,107
45223.4375000000,114
45223.4479166667,96
45223.4583333333,109
45223.4687500000,131
45223.4791666667,119
45223.4895833333,128
45223.5000000000,112
45223.5104166667,107
45223.5208333333,117
45223.5312500000,123
45223.5416666667,114
45223.5520833333,120
45223.5625000000,107
45223.5729166667,98
45223.5833333333,87
45223.5937500000,117
45223.6041666667,110
45223.6145833333,94
45223.6250000000,88
45223.6354166667,93
45223.6458333333,93
45223.6562500000,95
45223.6666666667,104
45223.6770833333,40
45223.6875000000,33
45223.6979166667,123
45223.7083333333,94
45223.7187500000,97
45223.7291666667,82
45223.7395833333,84
45223.7500000000,80
45223.7604166667,70
45223.7708333333,68
45223.7812500000,69
45223.7916666667,49
45223.8020833333,54
45223.8125000000,45
45223.8229166667,48
45223.8333333333,48
45223.8437500000,40
45223.8541666667,43
45223.8645833333,35
45223.8750000000,0
45224.3541666667,56
45224.3645833333,48
45224.3750000000,80
45224.3854166667,93
45224.3958333333,96
45224.4062500000,92
45224.4166666667,106
45224.4270833333,109
45224.4375000000,92
45224.4479166667,116
45224.4583333333,115
45224.4687500000,112
45224.4791666667,113
45224.4895833333,116
45224.5000000000,113
45224.5104166667,145
45224.5208333333,114
45224.5312500000,129
45224.5416666667,120
45224.5520833333,108
45224.5625000000,105
45224.5729166667,95
45224.5833333333,82
45224.5937500000,113
45224.6041666667,115
45224.6145833333,106
45224.6250000000,101
45224.6354166667,94
45224.6458333333,109
45224.6562500000,112
45224.6666666667,93
45224.6770833333,94
45224.6875000000,106
45224.6979166667,108
45224.7083333333,89
45224.7187500000,86
45224.7291666667,90
45224.7395833333,77
45224.7500000000,75
45224.7604166667,62
45224.7708333333,76
45224.7812500000,80
45224.7916666667,65
45224.8020833333,63
45224.8125000000,58
45224.8229166667,52
45224.8333333333,36
45224.8437500000,34
45224.8541666667,47
45224.8645833333,49
45224.8750000000,0
45225.3541666667,56
45225.3645833333,38
45225.3750000000,56
45225.3854166667,71
45225.3958333333,83
45225.4062500000,75
45225.4166666667,110
45225.4270833333,99
45225.4375000000,112
45225.4479166667,104
45225.4583333333,91
45225.4687500000,109
45225.4791666667,124
45225.4895833333,88
45225.5000000000,103
45225.5104166667,108
45225.5208333333,125
45225.5312500000,100
45225.5416666667,99
45225.5520833333,97
45225.5625000000,86
45225.5729166667,94
45225.5833333333,95
45225.5937500000,91
45225.6041666667,92
45225.6145833333,104
45225.6250000000,87
45225.6354166667,91
45225.6458333333,95
45225.6562500000,87
45225.6666666667,93
45225.6770833333,91
45225.6875000000,101
45225.6979166667,115
45225.7083333333,85
45225.7187500000,69
45225.7291666667,88
45225.7395833333,69
45225.7500000000,60
45225.7604166667,52
45225.7708333333,62
45225.7812500000,44
45225.7916666667,45
45225.8020833333,40
45225.8125000000,32
45225.8229166667,41
45225.8333333333,32
45225.8437500000,23
45225.8541666667,35
45225.8645833333,26
45225.8750000000,0
45226.3541666667,56
45226.3645833333,38
45226.3750000000,56
45226.3854166667,71
45226.3958333333,83
45226.4062500000,75
45226.4166666667,110
45226.4270833333,99
45226.4375000000,112
45226.4479166667,104
45226.4583333333,91
45226.4687500000,109
45226.4791666667,124
45226.4895833333,88
45226.5000000000,103
45226.5104166667,108
45226.5208333333,125
45226.5312500000,100
45226.5416666667,99
45226.5520833333,97
45226.5625000000,86
45226.5729166667,94
45226.5833333333,95
45226.5937500000,91
45226.6041666667,92
