date,year,month,time,call,,,,date,
2,2023,11,15:15-15:30,106,,02/11/2023,15:15,45232,15:15:00
2,2023,11,15:30-15:45,104,,02/11/2023,15:30,45232,15:30:00
2,2023,11,15:45-16:00,118,,02/11/2023,15:45,45232,15:45:00
2,2023,11,16:00-16:15,89,,02/11/2023,16:00,45232,16:00:00
2,2023,11,16:15-16:30,96,,02/11/2023,16:15,45232,16:15:00
2,2023,11,16:30-16:45,93,,02/11/2023,16:30,45232,16:30:00
2,2023,11,16:45-17:00,91,,02/11/2023,16:45,45232,16:45:00
2,2023,11,17:00-17:15,94,,02/11/2023,17:00,45232,17:00:00
2,2023,11,17:15-17:30,80,,02/11/2023,17:15,45232,17:15:00
2,2023,11,17:30-17:45,67,,02/11/2023,17:30,45232,17:30:00
2,2023,11,17:45-18:00,74,,02/11/2023,17:45,45232,17:45:00
2,2023,11,18:00-18:15,70,,02/11/2023,18:00,45232,18:00:00
2,2023,11,18:15-18:30,73,,02/11/2023,18:15,45232,18:15:00
2,2023,11,18:30-18:45,66,,02/11/2023,18:30,45232,18:30:00
2,2023,11,18:45-19:00,61,,02/11/2023,18:45,45232,18:45:00
2,2023,11,19:00-19:15,57,,02/11/2023,19:00,45232,19:00:00
2,2023,11,19:15-19:30,54,,02/11/2023,19:15,45232,19:15:00
2,2023,11,19:30-19:45,41,,02/11/2023,19:30,45232,19:30:00
2,2023,11,19:45-20:00,54,,02/11/2023,19:45,45232,19:45:00
2,2023,11,20:00-20:15,35,,02/11/2023,20:00,45232,20:00:00
2,2023,11,20:15-20:30,44,,02/11/2023,20:15,45232,20:15:00
2,2023,11,20:30-20:45,39,,02/11/2023,20:30,45232,20:30:00
2,2023,11,20:45-21:00,32,,02/11/2023,20:45,45232,20:45:00
2,2023,11,21:00-21:15,0,,02/11/2023,21:00,45232,21:00:00
3,2023,11,08:30-08:45,50,,03/11/2023,08:30,45233,08:30:00
3,2023,11,08:45-09:00,51,,03/11/2023,08:45,45233,08:45:00
3,2023,11,09:00-09:15,67,,03/11/2023,09:00,45233,09:00:00
3,2023,11,09:15-09:30,78,,03/11/2023,09:15,45233,09:15:00
3,2023,11,09:30-09:45,67,,03/11/2023,09:30,45233,09:30:00
3,2023,11,09:45-10:00,97,,03/11/2023,09:45,45233,09:45:00
3,2023,11,10:00-10:15,88,,03/11/2023,10:00,45233,10:00:00
3,2023,11,10:15-10:30,115,,03/11/2023,10:15,45233,10:15:00
3,2023,11,10:30-10:45,117,,03/11/2023,10:30,45233,10:30:00
3,2023,11,10:45-11:00,115,,03/11/2023,10:45,45233,10:45:00
3,2023,11,11:00-11:15,145,,03/11/2023,11:00,45233,11:00:00
3,2023,11,11:15-11:30,134,,03/11/2023,11:15,45233,11:15:00
3,2023,11,11:30-11:45,133,,03/11/2023,11:30,45233,11:30:00
3,2023,11,11:45-12:00,143,,03/11/2023,11:45,45233,11:45:00
3,2023,11,12:00-12:15,122,,03/11/2023,12:00,45233,12:00:00
3,2023,11,12:15-12:30,123,,03/11/2023,12:15,45233,12:15:00
3,2023,11,12:30-12:45,134,,03/11/2023,12:30,45233,12:30:00
3,2023,11,12:45-13:00,118,,03/11/2023,12:45,45233,12:45:00
3,2023,11,13:00-13:15,122,,03/11/2023,13:00,45233,13:00:00
3,2023,11,13:15-13:30,136,,03/11/2023,13:15,45233,13:15:00
3,2023,11,13:30-13:45,158,,03/11/2023,13:30,45233,13:30:00
3,2023,11,13:45-14:00,157,,03/11/2023,13:45,45233,13:45:00
3,2023,11,14:00-14:15,204,,03/11/2023,14:00,45233,14:00:00
3,2023,11,14:15-14:30,196,,03/11/2023,14:15,45233,14:15:00
3,2023,11,14:30-14:45,181,,03/11/2023,14:30,45233,14:30:00
3,2023,11,14:45-15:00,164,,03/11/2023,14:45,45233,14:45:00
3,2023,11,15:00-15:15,159,,03/11/2023,15:00,45233,15:00:00
3,2023,11,15:15-15:30,163,,03/11/2023,15:15,45233,15:15:00
3,2023,11,15:30-15:45,169,,03/11/2023,15:30,45233,15:30:00
3,2023,11,15:45-16:00,135,,03/11/2023,15:45,45233,15:45:00
3,2023,11,16:00-16:15,163,,03/11/2023,16:00,45233,16:00:00
3,2023,11,16:15-16:30,144,,03/11/2023,16:15,45233,16:15:00
3,2023,11,16:30-16:45,129,,03/11/2023,16:30,45233,16:30:00
3,2023,11,16:45-17:00,121,,03/11/2023,16:45,45233,16:45:00
3,2023,11,17:00-17:15,106,,03/11/2023,17:00,45233,17:00:00
3,2023,11,17:15-17:30,119,,03/11/2023,17:15,45233,17:15:00
3,2023,11,17:30-17:45,93,,03/11/2023,17:30,45233,17:30:00
3,2023,11,17:45-18:00,103,,03/11/2023,17:45,45233,17:45:00
3,2023,11,18:00-18:15,66,,03/11/2023,18:00,45233,18:00:00
3,2023,11,18:15-18:30,77,,03/11/2023,18:15,45233,18:15:00
3,2023,11,18:30-18:45,68,,03/11/2023,18:30,45233,18:30:00
3,2023,11,18:45-19:00,57,,03/11/2023,18:45,45233,18:45:00
3,2023,11,19:00-19:15,51,,03/11/2023,19:00,45233,19:00:00
3,2023,11,19:15-19:30,44,,03/11/2023,19:15,45233,19:15:00
3,2023,11,19:30-19:45,52,,03/11/2023,19:30,45233,19:30:00
3,2023,11,19:45-20:00,52,,03/11/2023,19:45,45233,19:45:00
3,2023,11,20:00-20:15,46,,03/11/2023,20:00,45233,20:00:00
3,2023,11,20:15-20:30,38,,03/11/2023,20:15,45233,20:15:00
3,2023,11,20:30-20:45,30,,03/11/2023,20:30,45233,20:30:00
3,2023,11,20:45-21:00,41,,03/11/2023,20:45,45233,20:45:00
3,2023,11,21:00-21:15,0,,03/11/2023,21:00,45233,21:00:00
4,2023,11,08:30-08:45,0,,04/11/2023,08:30,45234,08:30:00
4,2023,11,08:45-09:00,0,,04/11/2023,08:45,45234,08:45:00
4,2023,11,09:00-09:15,54,,04/11/2023,09:00,45234,09:00:00
4,2023,11,09:15-09:30,48,,04/11/2023,09:15,45234,09:15:00
4,2023,11,09:30-09:45,72,,04/11/2023,09:30,45234,09:30:00
4,2023,11,09:45-10:00,44,,04/11/2023,09:45,45234,09:45:00
4,2023,11,10:00-10:15,66,,04/11/2023,10:00,45234,10:00:00
4,2023,11,10:15-10:30,85,,04/11/2023,10:15,45234,10:15:00
4,2023,11,10:30-10:45,98,,04/11/2023,10:30,45234,10:30:00
4,2023,11,10:45-11:00,57,,04/11/2023,10:45,45234,10:45:00
4,2023,11,11:00-11:15,62,,04/11/2023,11:00,45234,11:00:00
4,2023,11,11:15-11:30,64,,04/11/2023,11:15,45234,11:15:00
4,2023,11,11:30-11:45,56,,04/11/2023,11:30,45234,11:30:00
4,2023,11,11:45-12:00,66,,04/11/2023,11:45,45234,11:45:00
4,2023,11,12:00-12:15,68,,04/11/2023,12:00,45234,12:00:00
4,2023,11,12:15-12:30,53,,04/11/2023,12:15,45234,12:15:00
4,2023,11,12:30-12:45,64,,04/11/2023,12:30,45234,12:30:00
4,2023,11,12:45-13:00,72,,04/11/2023,12:45,45234,12:45:00
4,2023,11,13:00-13:15,71,,04/11/2023,13:00,45234,13:00:00
4,2023,11,13:15-13:30,55,,04/11/2023,13:15,45234,13:15:00
4,2023,11,13:30-13:45,56,,04/11/2023,13:30,45234,13:30:00
4,2023,11,13:45-14:00,50,,04/11/2023,13:45,45234,13:45:00
4,2023,11,14:00-14:15,60,,04/11/2023,14:00,45234,14:00:00
4,2023,11,14:15-14:30,66,,04/11/2023,14:15,45234,14:15:00
4,2023,11,14:30-14:45,50,,04/11/2023,14:30,45234,14:30:00
4,2023,11,14:45-15:00,62,,04/11/2023,14:45,45234,14:45:00
4,2023,11,15:00-15:15,46,,04/11/2023,15:00,45234,15:00:00
4,2023,11,15:15-15:30,57,,04/11/2023,15:15,45234,15:15:00
4,2023,11,15:30-15:45,40,,04/11/2023,15:30,45234,15:30:00
4,2023,11,15:45-16:00,38,,04/11/2023,15:45,45234,15:45:00
4,2023,11,16:00-16:15,48,,04/11/2023,16:00,45234,16:00:00
4,2023,11,16:15-16:30,38,,04/11/2023,16:15,45234,16:15:00
4,2023,11,16:30-16:45,46,,04/11/2023,16:30,45234,16:30:00
4,2023,11,16:45-17:00,36,,04/11/2023,16:45,45234,16:45:00
4,2023,11,17:00-17:15,28,,04/11/2023,17:00,45234,17:00:00
4,2023,11,17:15-17:30,33,,04/11/2023,17:15,45234,17:15:00
4,2023,11,17:30-17:45,36,,04/11/2023,17:30,45234,17:30:00
4,2023,11,17:45-18:00,28,,04/11/2023,17:45,45234,17:45:00
4,2023,11,18:00-18:15,1,,04/11/2023,18:00,45234,18:00:00
4,2023,11,18:15-18:30,0,,04/11/2023,18:15,45234,18:15:00
4,2023,11,18:30-18:45,0,,04/11/2023,18:30,45234,18:30:00
4,2023,11,18:45-19:00,0,,04/11/2023,18:45,45234,18:45:00
4,2023,11,19:00-19:15,0,,04/11/2023,19:00,45234,19:00:00
4,2023,11,19:15-19:30,0,,04/11/2023,19:15,45234,19:15:00
4,2023,11,19:30-19:45,0,,04/11/2023,19:30,45234,19:30:00
4,2023,11,19:45-20:00,0,,04/11/2023,19:45,45234,19:45:00
4,2023,11,20:00-20:15,0,,04/11/2023,20:00,45234,20:00:00
4,2023,11,20:15-20:30,0,,04/11/2023,20:15,45234,20:15:00
4,2023,11,20:30-20:45,0,,04/11/2023,20:30,45234,20:30:00
4,2023,11,20:45-21:00,0,,04/11/2023,20:45,45234,20:45:00
4,2023,11,21:00-21:15,0,,04/11/2023,21:00,45234,21:00:00
5,2023,11,08:30-08:45,0,,05/11/2023,08:30,45235,08:30:00
5,2023,11,08:45-09:00,0,,05/11/2023,08:45,45235,08:45:00
5,2023,11,09:00-09:15,28,,05/11/2023,09:00,45235,09:00:00
5,2023,11,09:15-09:30,35,,05/11/2023,09:15,45235,09:15:00
5,2023,11,09:30-09:45,32,,05/11/2023,09:30,45235,09:30:00
5,2023,11,09:45-10:00,38,,05/11/2023,09:45,45235,09:45:00
5,2023,11,10:00-10:15,48,,05/11/2023,10:00,45235,10:00:00
5,2023,11,10:15-10:30,48,,05/11/2023,10:15,45235,10:15:00
5,2023,11,10:30-10:45,45,,05/11/2023,10:30,45235,10:30:00
5,2023,11,10:45-11:00,52,,05/11/2023,10:45,45235,10:45:00
5,2023,11,11:00-11:15,63,,05/11/2023,11:00,45235,11:00:00
5,2023,11,11:15-11:30,51,,05/11/2023,11:15,45235,11:15:00
5,2023,11,11:30-11:45,53,,05/11/2023,11:30,45235,11:30:00
5,2023,11,11:45-12:00,56,,05/11/2023,11:45,45235,11:45:00
5,2023,11,12:00-12:15,39,,05/11/2023,12:00,45235,12:00:00
5,2023,11,12:15-12:30,43,,05/11/2023,12:15,45235,12:15:00
5,2023,11,12:30-12:45,34,,05/11/2023,12:30,45235,12:30:00
5,2023,11,12:45-13:00,45,,05/11/2023,12:45,45235,12:45:00
5,2023,11,13:00-13:15,43,,05/11/2023,13:00,45235,13:00:00
5,2023,11,13:15-13:30,52,,05/11/2023,13:15,45235,13:15:00
5,2023,11,13:30-13:45,41,,05/11/2023,13:30,45235,13:30:00
5,2023,11,13:45-14:00,38,,05/11/2023,13:45,45235,13:45:00
5,2023,11,14:00-14:15,52,,05/11/2023,14:00,45235,14:00:00
5,2023,11,14:15-14:30,36,,05/11/2023,14:15,45235,14:15:00
5,2023,11,14:30-14:45,45,,05/11/2023,14:30,45235,14:30:00
5,2023,11,14:45-15:00,30,,05/11/2023,14:45,45235,14:45:00
5,2023,11,15:00-15:15,41,,05/11/2023,15:00,45235,15:00:00
5,2023,11,15:15-15:30,42,,05/11/2023,15:15,45235,15:15:00
5,2023,11,15:30-15:45,44,,05/11/2023,15:30,45235,15:30:00
5,2023,11,15:45-16:00,42,,05/11/2023,15:45,45235,15:45:00
5,2023,11,16:00-16:15,42,,05/11/2023,16:00,45235,16:00:00
5,2023,11,16:15-16:30,38,,05/11/2023,16:15,45235,16:15:00
5,2023,11,16:30-16:45,33,,05/11/2023,16:30,45235,16:30:00
5,2023,11,16:45-17:00,29,,05/11/2023,16:45,45235,16:45:00
5,2023,11,17:00-17:15,39,,05/11/2023,17:00,45235,17:00:00
5,2023,11,17:15-17:30,34,,05/11/2023,17:15,45235,17:15:00
5,2023,11,17:30-17:45,31,,05/11/2023,17:30,45235,17:30:00
5,2023,11,17:45-18:00,33,,05/11/2023,17:45,45235,17:45:00
5,2023,11,18:00-18:15,0,,05/11/2023,18:00,45235,18:00:00
5,2023,11,18:15-18:30,0,,05/11/2023,18:15,45235,18:15:00
5,2023,11,18:30-18:45,0,,05/11/2023,18:30,45235,18:30:00
5,2023,11,18:45-19:00,0,,05/11/2023,18:45,45235,18:45:00
5,2023,11,19:00-19:15,0,,05/11/2023,19:00,45235,19:00:00
5,2023,11,19:15-19:30,0,,05/11/2023,19:15,45235,19:15:00
5,2023,11,19:30-19:45,0,,05/11/2023,19:30,45235,19:30:00
5,2023,11,19:45-20:00,0,,05/11/2023,19:45,45235,19:45:00
5,2023,11,20:00-20:15,0,,05/11/2023,20:00,45235,20:00:00
5,2023,11,20:15-20:30,0,,05/11/2023,20:15,45235,20:15:00
5,2023,11,20:30-20:45,0,,05/11/2023,20:30,45235,20:30:00
5,2023,11,20:45-21:00,0,,05/11/2023,20:45,45235,20:45:00
5,2023,11,21:00-21:15,0,,05/11/2023,21:00,45235,21:00:00
6,2023,11,08:30-08:45,0,,06/11/2023,08:30,45236,08:30:00
6,2023,11,08:45-09:00,0,,06/11/2023,08:45,45236,08:45:00
6,2023,11,09:00-09:15,62,,06/11/2023,09:00,45236,09:00:00
6,2023,11,09:15-09:30,93,,06/11/2023,09:15,45236,09:15:00
6,2023,11,09:30-09:45,78,,06/11/2023,09:30,45236,09:30:00
6,2023,11,09:45-10:00,90,,06/11/2023,09:45,45236,09:45:00
6,2023,11,10:00-10:15,123,,06/11/2023,10:00,45236,10:00:00
6,2023,11,10:15-10:30,95,,06/11/2023,10:15,45236,10:15:00
6,2023,11,10:30-10:45,87,,06/11/2023,10:30,45236,10:30:00
6,2023,11,10:45-11:00,94,,06/11/2023,10:45,45236,10:45:00
6,2023,11,11:00-11:15,96,,06/11/2023,11:00,45236,11:00:00
6,2023,11,11:15-11:30,95,,06/11/2023,11:15,45236,11:15:00
6,2023,11,11:30-11:45,86,,06/11/2023,11:30,45236,11:30:00
6,2023,11,11:45-12:00,76,,06/11/2023,11:45,45236,11:45:00
6,2023,11,12:00-12:15,93,,06/11/2023,12:00,45236,12:00:00
6,2023,11,12:15-12:30,70,,06/11/2023,12:15,45236,12:15:00
6,2023,11,12:30-12:45,90,,06/11/2023,12:30,45236,12:30:00
6,2023,11,12:45-13:00,93,,06/11/2023,12:45,45236,12:45:00
6,2023,11,13:00-13:15,88,,06/11/2023,13:00,45236,13:00:00
6,2023,11,13:15-13:30,85,,06/11/2023,13:15,45236,13:15:00
6,2023,11,13:30-13:45,76,,06/11/2023,13:30,45236,13:30:00
6,2023,11,13:45-14:00,85,,06/11/2023,13:45,45236,13:45:00
6,2023,11,14:00-14:15,77,,06/11/2023,14:00,45236,14:00:00
6,2023,11,14:15-14:30,58,,06/11/2023,14:15,45236,14:15:00
6,2023,11,14:30-14:45,83,,06/11/2023,14:30,45236,14:30:00
6,2023,11,14:45-15:00,58,,06/11/2023,14:45,45236,14:45:00
6,2023,11,15:00-15:15,71,,06/11/2023,15:00,45236,15:00:00
6,2023,11,15:15-15:30,70,,06/11/2023,15:15,45236,15:15:00
6,2023,11,15:30-15:45,50,,06/11/2023,15:30,45236,15:30:00
6,2023,11,15:45-16:00,57,,06/11/2023,15:45,45236,15:45:00
6,2023,11,16:00-16:15,60,,06/11/2023,16:00,45236,16:00:00
6,2023,11,16:15-16:30,48,,06/11/2023,16:15,45236,16:15:00
6,2023,11,16:30-16:45,55,,06/11/2023,16:30,45236,16:30:00
6,2023,11,16:45-17:00,59,,06/11/2023,16:45,45236,16:45:00
6,2023,11,17:00-17:15,50,,06/11/2023,17:00,45236,17:00:00
6,2023,11,17:15-17:30,43,,06/11/2023,17:15,45236,17:15:00
6,2023,11,17:30-17:45,49,,06/11/2023,17:30,45236,17:30:00
6,2023,11,17:45-18:00,63,,06/11/2023,17:45,45236,17:45:00
6,2023,11,18:00-18:15,0,,06/11/2023,18:00,45236,18:00:00
6,2023,11,18:15-18:30,0,,06/11/2023,18:15,45236,18:15:00
6,2023,11,18:30-18:45,0,,06/11/2023,18:30,45236,18:30:00
6,2023,11,18:45-19:00,0,,06/11/2023,18:45,45236,18:45:00
6,2023,11,19:00-19:15,0,,06/11/2023,19:00,45236,19:00:00
6,2023,11,19:15-19:30,0,,06/11/2023,19:15,45236,19:15:00
6,2023,11,19:30-19:45,0,,06/11/2023,19:30,45236,19:30:00
6,2023,11,19:45-20:00,0,,06/11/2023,19:45,45236,19:45:00
6,2023,11,20:00-20:15,0,,06/11/2023,20:00,45236,20:00:00
6,2023,11,20:15-20:30,0,,06/11/2023,20:15,45236,20:15:00
6,2023,11,20:30-20:45,0,,06/11/2023,20:30,45236,20:30:00
6,2023,11,20:45-21:00,0,,06/11/2023,20:45,45236,20:45:00
6,2023,11,21:00-21:15,0,,06/11/2023,21:00,45236,21:00:00
8,2023,11,08:30-08:45,95,,08/11/2023,08:30,45238,08:30:00
8,2023,11,08:45-09:00,74,,08/11/2023,08:45,45238,08:45:00
8,2023,11,09:00-09:15,130,,08/11/2023,09:00,45238,09:00:00
8,2023,11,09:15-09:30,147,,08/11/2023,09:15,45238,09:15:00
8,2023,11,09:30-09:45,165,,08/11/2023,09:30,45238,09:30:00
8,2023,11,09:45-10:00,139,,08/11/2023,09:45,45238,09:45:00
8,2023,11,10:00-10:15,146,,08/11/2023,10:00,45238,10:00:00
8,2023,11,10:15-10:30,140,,08/11/2023,10:15,45238,10:15:00
8,2023,11,10:30-10:45,140,,08/11/2023,10:30,45238,10:30:00
8,2023,11,10:45-11:00,155,,08/11/2023,10:45,45238,10:45:00
8,2023,11,11:00-11:15,134,,08/11/2023,11:00,45238,11:00:00
8,2023,11,11:15-11:30,153,,08/11/2023,11:15,45238,11:15:00
8,2023,11,11:30-11:45,140,,08/11/2023,11:30,45238,11:30:00
8,2023,11,11:45-12:00,140,,08/11/2023,11:45,45238,11:45:00
8,2023,11,12:00-12:15,146,,08/11/2023,12:00,45238,12:00:00
8,2023,11,12:15-12:30,140,,08/11/2023,12:15,45238,12:15:00
8,2023,11,12:30-12:45,144,,08/11/2023,12:30,45238,12:30:00
8,2023,11,12:45-13:00,122,,08/11/2023,12:45,45238,12:45:00
8,2023,11,13:00-13:15,118,,08/11/2023,13:00,45238,13:00:00
8,2023,11,13:15-13:30,147,,08/11/2023,13:15,45238,13:15:00
8,2023,11,13:30-13:45,143,,08/11/2023,13:30,45238,13:30:00
8,2023,11,13:45-14:00,107,,08/11/2023,13:45,45238,13:45:00
8,2023,11,14:00-14:15,132,,08/11/2023,14:00,45238,14:00:00
8,2023,11,14:15-14:30,121,,08/11/2023,14:15,45238,14:15:00
8,2023,11,14:30-14:45,103,,08/11/2023,14:30,45238,14:30:00
8,2023,11,14:45-15:00,112,,08/11/2023,14:45,45238,14:45:00
8,2023,11,15:00-15:15,128,,08/11/2023,15:00,45238,15:00:00
8,2023,11,15:15-15:30,113,,08/11/2023,15:15,45238,15:15:00
8,2023,11,15:30-15:45,108,,08/11/2023,15:30,45238,15:30:00
8,2023,11,15:45-16:00,100,,08/11/2023,15:45,45238,15:45:00
8,2023,11,16:00-16:15,112,,08/11/2023,16:00,45238,16:00:00
8,2023,11,16:15-16:30,114,,08/11/2023,16:15,45238,16:15:00
8,2023,11,16:30-16:45,110,,08/11/2023,16:30,45238,16:30:00
8,2023,11,16:45-17:00,100,,08/11/2023,16:45,45238,16:45:00
8,2023,11,17:00-17:15,76,,08/11/2023,17:00,45238,17:00:00
8,2023,11,17:15-17:30,101,,08/11/2023,17:15,45238,17:15:00
8,2023,11,17:30-17:45,84,,08/11/2023,17:30,45238,17:30:00
8,2023,11,17:45-18:00,83,,08/11/2023,17:45,45238,17:45:00
8,2023,11,18:00-18:15,74,,08/11/2023,18:00,45238,18:00:00
8,2023,11,18:15-18:30,86,,08/11/2023,18:15,45238,18:15:00
8,2023,11,18:30-18:45,81,,08/11/2023,18:30,45238,18:30:00
8,2023,11,18:45-19:00,63,,08/11/2023,18:45,45238,18:45:00
8,2023,11,19:00-19:15,54,,08/11/2023,19:00,45238,19:00:00
8,2023,11,19:15-19:30,50,,08/11/2023,19:15,45238,19:15:00
8,2023,11,19:30-19:45,37,,08/11/2023,19:30,45238,19:30:00
8,2023,11,19:45-20:00,43,,08/11/2023,19:45,45238,19:45:00
8,2023,11,20:00-20:15,47,,08/11/2023,20:00,45238,20:00:00
8,2023,11,20:15-20:30,39,,08/11/2023,20:15,45238,20:15:00
8,2023,11,20:30-20:45,39,,08/11/2023,20:30,45238,20:30:00
8,2023,11,20:45-21:00,20,,08/11/2023,20:45,45238,20:45:00
8,2023,11,21:00-21:15,0,,08/11/2023,21:00,45238,21:00:00
9,2023,11,08:30-08:45,43,,09/11/2023,08:30,45239,08:30:00
9,2023,11,08:45-09:00,36,,09/11/2023,08:45,45239,08:45:00
9,2023,11,09:00-09:15,67,,09/11/2023,09:00,45239,09:00:00
9,2023,11,09:15-09:30,97,,09/11/2023,09:15,45239,09:15:00
9,2023,11,09:30-09:45,113,,09/11/2023,09:30,45239,09:30:00
9,2023,11,09:45-10:00,119,,09/11/2023,09:45,45239,09:45:00
9,2023,11,10:00-10:15,98,,09/11/2023,10:00,45239,10:00:00
9,2023,11,10:15-10:30,115,,09/11/2023,10:15,45239,10:15:00
9,2023,11,10:30-10:45,122,,09/11/2023,10:30,45239,10:30:00
9,2023,11,10:45-11:00,87,,09/11/2023,10:45,45239,10:45:00
9,2023,11,11:00-11:15,101,,09/11/2023,11:00,45239,11:00:00
9,2023,11,11:15-11:30,125,,09/11/2023,11:15,45239,11:15:00
9,2023,11,11:30-11:45,106,,09/11/2023,11:30,45239,11:30:00
9,2023,11,11:45-12:00,121,,09/11/2023,11:45,45239,11:45:00
9,2023,11,12:00-12:15,132,,09/11/2023,12:00,45239,12:00:00
9,2023,11,12:15-12:30,123,,09/11/2023,12:15,45239,12:15:00
9,2023,11,12:30-12:45,117,,09/11/2023,12:30,45239,12:30:00
9,2023,11,12:45-13:00,126,,09/11/2023,12:45,45239,12:45:00
9,2023,11,13:00-13:15,93,,09/11/2023,13:00,45239,13:00:00
9,2023,11,13:15-13:30,107,,09/11/2023,13:15,45239,13:15:00
9,2023,11,13:30-13:45,86,,09/11/2023,13:30,45239,13:30:00
9,2023,11,13:45-14:00,109,,09/11/2023,13:45,45239,13:45:00
9,2023,11,14:00-14:15,107,,09/11/2023,14:00,45239,14:00:00
9,2023,11,14:15-14:30,111,,09/11/2023,14:15,45239,14:15:00
9,2023,11,14:30-14:45,105,,09/11/2023,14:30,45239,14:30:00
9,2023,11,14:45-15:00,98,,09/11/2023,14:45,45239,14:45:00
9,2023,11,15:00-15:15,117,,09/11/2023,15:00,45239,15:00:00
9,2023,11,15:15-15:30,130,,09/11/2023,15:15,45239,15:15:00
9,2023,11,15:30-15:45,96,,09/11/2023,15:30,45239,15:30:00
9,2023,11,15:45-16:00,110,,09/11/2023,15:45,45239,15:45:00
9,2023,11,16:00-16:15,97,,09/11/2023,16:00,45239,16:00:00
9,2023,11,16:15-16:30,62,,09/11/2023,16:15,45239,16:15:00
9,2023,11,16:30-16:45,89,,09/11/2023,16:30,45239,16:30:00
9,2023,11,16:45-17:00,85,,09/11/2023,16:45,45239,16:45:00
9,2023,11,17:00-17:15,68,,09/11/2023,17:00,45239,17:00:00
9,2023,11,17:15-17:30,72,,09/11/2023,17:15,45239,17:15:00
9,2023,11,17:30-17:45,91,,09/11/2023,17:30,45239,17:30:00
9,2023,11,17:45-18:00,78,,09/11/2023,17:45,45239,17:45:00
9,2023,11,18:00-18:15,78,,09/11/2023,18:00,45239,18:00:00
9,2023,11,18:15-18:30,73,,09/11/2023,18:15,45239,18:15:00
9,2023,11,18:30-18:45,70,,09/11/2023,18:30,45239,18:30:00
9,2023,11,18:45-19:00,66,,09/11/2023,18:45,45239,18:45:00
9,2023,11,19:00-19:15,55,,09/11/2023,19:00,45239,19:00:00
9,2023,11,19:15-19:30,60,,09/11/2023,19:15,45239,19:15:00
9,2023,11,19:30-19:45,56,,09/11/2023,19:30,45239,19:30:00
9,2023,11,19:45-20:00,56,,09/11/2023,19:45,45239,19:45:00
9,2023,11,20:00-20:15,35,,09/11/2023,20:00,45239,20:00:00
9,2023,11,20:15-20:30,37,,09/11/2023,20:15,45239,20:15:00
9,2023,11,20:30-20:45,34,,09/11/2023,20:30,45239,20:30:00
9,2023,11,20:45-21:00,21,,09/11/2023,20:45,45239,20:45:00
9,2023,11,21:00-21:15,0,,09/11/2023,21:00,45239,21:00:00
10,2023,11,08:30-08:45,52,,10/11/2023,08:30,45240,08:30:00
10,2023,11,08:45-09:00,49,,10/11/2023,08:45,45240,08:45:00
10,2023,11,09:00-09:15,81,,10/11/2023,09:00,45240,09:00:00
10,2023,11,09:15-09:30,90,,10/11/2023,09:15,45240,09:15:00
10,2023,11,09:30-09:45,92,,10/11/2023,09:30,45240,09:30:00
10,2023,11,09:45-10:00,77,,10/11/2023,09:45,45240,09:45:00
10,2023,11,10:00-10:15,78,,10/11/2023,10:00,45240,10:00:00
10,2023,11,10:15-10:30,88,,10/11/2023,10:15,45240,10:15:00
10,2023,11,10:30-10:45,82,,10/11/2023,10:30,45240,10:30:00
10,2023,11,10:45-11:00,85,,10/11/2023,10:45,45240,10:45:00
10,2023,11,11:00-11:15,96,,10/11/2023,11:00,45240,11:00:00
10,2023,11,11:15-11:30,137,,10/11/2023,11:15,45240,11:15:00
10,2023,11,11:30-11:45,124,,10/11/2023,11:30,45240,11:30:00
10,2023,11,11:45-12:00,120,,10/11/2023,11:45,45240,11:45:00
10,2023,11,12:00-12:15,129,,10/11/2023,12:00,45240,12:00:00
10,2023,11,12:15-12:30,132,,10/11/2023,12:15,45240,12:15:00
10,2023,11,12:30-12:45,143,,10/11/2023,12:30,45240,12:30:00
10,2023,11,12:45-13:00,96,,10/11/2023,12:45,45240,12:45:00
10,2023,11,13:00-13:15,98,,10/11/2023,13:00,45240,13:00:00
10,2023,11,13:15-13:30,107,,10/11/2023,13:15,45240,13:15:00
10,2023,11,13:30-13:45,101,,10/11/2023,13:30,45240,13:30:00
10,2023,11,13:45-14:00,94,,10/11/2023,13:45,45240,13:45:00
10,2023,11,14:00-14:15,106,,10/11/2023,14:00,45240,14:00:00
10,2023,11,14:15-14:30,116,,10/11/2023,14:15,45240,14:15:00
10,2023,11,14:30-14:45,118,,10/11/2023,14:30,45240,14:30:00
10,2023,11,14:45-15:00,132,,10/11/2023,14:45,45240,14:45:00
10,2023,11,15:00-15:15,144,,10/11/2023,15:00,45240,15:00:00
10,2023,11,15:15-15:30,137,,10/11/2023,15:15,45240,15:15:00
10,2023,11,15:30-15:45,145,,10/11/2023,15:30,45240,15:30:00
10,2023,11,15:45-16:00,125,,10/11/2023,15:45,45240,15:45:00
10,2023,11,16:00-16:15,122,,10/11/2023,16:00,45240,16:00:00
10,2023,11,16:15-16:30,102,,10/11/2023,16:15,45240,16:15:00
10,2023,11,16:30-16:45,96,,10/11/2023,16:30,45240,16:30:00
10,2023,11,16:45-17:00,102,,10/11/2023,16:45,45240,16:45:00
10,2023,11,17:00-17:15,101,,10/11/2023,17:00,45240,17:00:00
10,2023,11,17:15-17:30,98,,10/11/2023,17:15,45240,17:15:00
10,2023,11,17:30-17:45,117,,10/11/2023,17:30,45240,17:30:00
10,2023,11,17:45-18:00,88,,10/11/2023,17:45,45240,17:45:00
